ge_page_title,ge_revision_id,ge_revision_timestamp,removed_before_arr,npc_name,race,clan,gender,occupation,affiliation,zones,locations,map_coords,npc_type,sells,source
Frithuric,377250,2012-05-04T18:48:06Z,0,Frithuric,Hyur,Highlanders,Male,,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Mizzenmast Inn, Upper Decks",5-7,,,ge-npc-pages
Fromelaut,512395,2012-06-03T23:51:03Z,0,Fromelaut,Elezen,Wildwood Elezen,Male,,Ul'dah,Eastern Thanalan,The Golden Bazaar,19-37,,,ge-npc-pages
Fruhdhem,484472,2012-05-07T17:49:03Z,0,Fruhdehm,Roegadyn,,Male,Chocobo Renter,Gridania,Gridania,,6-5,,,ge-npc-pages
Fruhybolg,491431,2012-04-29T03:30:35Z,0,Fruhybolg,Roegadyn,,Male,,Ul'dah,Ul'dah,The Coliseum,5-5,,,ge-npc-pages
Fryswyde,366799,2012-05-07T17:03:15Z,0,Fryswyde,Hyur,Midlander,Female,,Gridania,Gridania,Airship Landing,6-6,,,ge-npc-pages
Fufucha,293062,2010-11-07T22:58:44Z,0,Fufucha,Lalafell,Dunesfolk,Female,,,Gridania,Greatloam Growery,3-4,,,ge-npc-pages
Fufuna,377308,2011-07-18T17:30:47Z,0,Fufuna,Lalafell,Plainsfolk,Female,,Limsa Lominsa,Limsa Lominsa,The Hyaline,7-6,,,ge-npc-pages
Fupepe,335855,2012-06-08T21:29:00Z,0,Fupepe,Lalafell,Plainsfolk,Female,,Limsa Lominsa,Western La Noscea,Aleport,11-24,,,ge-npc-pages
Fuzak Anzak,377367,2012-05-04T20:47:17Z,0,Fuzak Anzak,Lalafell,,Male,,Limsa Lominsa,Limsa Lominsa,Coral Tower,5-2,,,ge-npc-pages
Fyrilsunn (1.0),491729,2012-04-27T20:55:56Z,0,Fyrilsunn,Roegadyn,,Male,,Ul'dah,Ul'dah,Arrzaneth Ossuary,5-4,,,ge-npc-pages
Fyrloug,59380,2011-08-02T23:00:47Z,0,Fyrloug,Roegadyn,Hellsguard,Male,,,Coerthas Eastern Lowlands,Owl's Nest,62-34,,,ge-npc-pages
G'datnan,510819,2012-04-28T19:10:32Z,0,G'datnan,Miqo'te,Seekers of the Sun,Female,,Ul'dah,Ul'dah,Merchant Strip,6-3,,,ge-npc-pages
G'nanghal,378163,2012-05-05T18:26:13Z,0,G'nanghal,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
G'nibnpha,378219,2010-10-02T16:16:28Z,0,G'nibnpha,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Upper Decks,7-4,,,ge-npc-pages
G'sumbla,148557,2012-05-06T18:23:08Z,0,G'sumbla,Miqo'te,Seekers of the Sun,Female,Merchant,Limsa Lominsa,Lower Tailors Ward,Merchant Wards,1-1,,"{{Sells|Hempen Coif|546}} {{Sells|Straw Hat|3,600}} {{Sells|Cotton Scarf|4,455}} {{Sells|Dodoskin Skullcap|7,539}} {{Sells|Hempen Dalmatica|780}} {{Sells|Hempen Tunic|780}} {{Sells|Hempen Kurta|780}} {{Sells|Hempen Doublet Vest|11,016}} {{Sells|Cotton Shepherd's Tunic|13,613}}",ge-npc-pages
G'wahaii,179449,2012-04-27T21:56:34Z,0,G'wahaii,Miqo'te,Seekers of the Sun,Female,Merchant,Ul'dah,Ul'dah,Merchant Strip,5-4,,"{{Sells|Weathered Hora|636}} {{Sells|Bronze Knuckles|24,072}} {{Sells|Spiked Knuckles|75,992}} {{Sells|Boarskin Himantes|134,400}} {{Sells|Dodoskin Pot Helm|13,395}} {{Sells|Leather Pot Helm|53,323}} {{Sells|Velveteen Turban|40,950}} {{Sells|Linen Turban|76,440}} {{Sells|Hempen Tunic|780}} {{Sells|Dodoskin Harness|44,880}} {{Sells|Velveteen Shirt|117,000}} {{Sells|Boarskin Harness|341,880}} {{Sells|Hempen Breeches|234}} {{Sells|Dodoskin Subligar|13,464}} {{Sells|Velveteen Sarouel|35,100}} {{Sells|Boarskin Subligar|102,564}} {{Sells|Sheepskin Mitts|6,697}} {{Sells|Leather Mitts|26,661}} {{Sells|Fingerless Leather Gloves|40,950}} {{Sells|Fingerless Boarskin Gloves|76,440}} {{Sells|Sheepskin Shoes|192}} {{Sells|Dodoskin Caligae|17,952}} {{Sells|Leather Crakows|46,800}} {{Sells|Boarskin Crakows|87,360}}",ge-npc-pages
G'zentsa,240699,2012-05-01T01:42:39Z,0,G'zentsa,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Airship Landing,1-1,,,ge-npc-pages
Gadfrid,354239,2012-06-08T22:01:54Z,0,Gadfrid,Hyur,Highlander,Male,Repair Merchant,Ishgard,Mor Dhona,Brittlebark,17-20,,,ge-npc-pages
Gaelle,290460,2012-05-15T20:26:35Z,0,Gaelle,Elezen,Wildwood Elezen,Female,Repair Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Gaetelle,501772,2010-09-06T19:25:14Z,0,Gaetelle,Elezen,,Female,,,,Falcon's Nest,,,,ge-npc-pages
Gagaleo Pupuleo,36048,2012-03-05T06:39:29Z,0,Gagaleo Pupuleo,Lalafell,Plainsfolk,Male,Event NPC,Ul'dah,Ul'dah,,5-3,,,ge-npc-pages
Gaganji,508478,2012-05-29T03:40:37Z,0,Gaganji,Lalafell,,Male,,Ul'dah,Western Thanalan,The Silver Bazaar,35-12,,,ge-npc-pages
Gagaroon,123172,2012-06-21T17:48:47Z,0,Gagaroon,Qiqirn,,,Black Market Vendor,Gridania,Gridania,Rosewood Stalls,8-4,,"{{Sells|Kiss of the Morning Meadow|10,000 gil}} {{Sells|Kiss of the Morning Meadow|100 GC Seals}} {{Sells|Company-issue Engineering Manual|40,000 gil}} {{Sells|Company-issue Engineering Manual|400 GC Seals}} {{Sells|Company-issue Survival Manual|40,000 gil}} {{Sells|Company-issue Survival Manual|400 GC Seals}} {{Sells|Company-issue Engineering Manual II|100,000 gil}} {{Sells|Company-issue Engineering Manual II|1000 GC Seals}} {{Sells|Company-issue Survival Manual II|100,000 gil}} {{Sells|Company-issue Survival Manual II|1000 GC Seals}} {{Sells|Patriot's Choker|150,000 gil}} {{Sells|Patriot's Choker|1,500 GC Seals}} {{Sells|Patriot's Bracelet|200,000 gil}} {{Sells|Patriot's Bracelet|2,000 GC Seals}} {{Sells|Gridanian Aetherpass|400,000 gil}} {{Sells|Gridanian Aetherpass|4,000 GC Seals}}",ge-npc-pages
Gagaruna,511147,2012-05-26T07:30:21Z,0,Gagaruna,Lalafell,Dunesfolk,Male,,Ul'dah,Ul'dah,Platinum Mirage,5-4,,,ge-npc-pages
Gagaulu,475984,2012-04-21T19:52:44Z,0,Gagaulu,Lalafell,Dunesfolk,Male,Merchant,Gridania,Gridania,Rosewood Stalls,8-4,,"{{Sells|Weathered Chaser Hammer|636}} {{Sells|Mudstone Grinding Wheel|53,508}} {{Sells|Copper Ingot|500}} {{Sells|Brass Ingot|3,000}} {{Sells|Silver Ingot|7,500}} {{Sells|Copper Rings|400}} {{Sells|Brass Rings|2,400}} {{Sells|Silver Rings|6,000}} {{Sells|Marbled Eye|3,780}} {{Sells|Pearl|37,620}}",ge-npc-pages
Gairbert,481445,2012-04-28T20:19:27Z,0,Gairbert,Hyur,Highlander,Male,,Ul'dah,Ul'dah,Merchant Strip,7-5,,,ge-npc-pages
Gaius van Baelsar,320307,2012-06-07T05:49:02Z,0,Gaius van Baelsar,,,,,Garlemald,,,,Cutscene,,ge-npc-pages
Galeren,489946,2012-04-29T03:25:44Z,0,Galeren,Hyur,Highlander,Male,,Ul'dah,Ul'dah,Coliseum,5-5,,,ge-npc-pages
Gallia,447619,2011-12-12T18:25:48Z,0,Gallia,Hyur,Midlander,Female,Guild Merchant,Gridania,Gridania,Atelier Fen-Yll,7-3,,,ge-npc-pages
Ganelon (1.x),337207,2012-06-06T21:59:12Z,0,Ganelon,Hyur,Midlander,Male,Merchant,Ul'dah,Ul'dah,The Hourglass,6-4,,"{{Sells|Hempen Coif|546}} {{Sells|Straw Hat|3,600}} {{Sells|Cotton Scarf|4,455}} {{Sells|Dodoskin Skullcap|7,539}} {{Sells|Hempen Dalmatica|780}} {{Sells|Hempen Tunic|780}} {{Sells|Hempen Kurta|780}} {{Sells|Hempen Doublet Vest|11,016}} {{Sells|Cotton Shepherd's Tunic|13,613}} {{Sells|Hempen Halfgloves|315}} {{Sells|Sheepskin Wristguards|168}} {{Sells|Hempen Work Gloves|2,922}} {{Sells|Sheepskin Mitts|3,013}} {{Sells|Dodoskin Wristguards|1,872}} {{Sells|Cotton Halfgloves|4,725}} {{Sells|Dodoskin Ringbands|5,592}} {{Sells|Leather Mitts|7,198}} {{Sells|Merchant's Purse|192}} {{Sells|Dodoskin Hunting Belt|4,039}} {{Sells|Hempen Breeches|234}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Hempen Kecks|2,611}} {{Sells|Dodoskin Subligar|4,847}} {{Sells|Cotton Shepherd's Slops|5,026}} {{Sells|Sheepskin Duckbills|312}} {{Sells|Sheepskin Shoes|192}} {{Sells|Sheepskin Leggings|3,444}} {{Sells|Dodoskin Shoes|2,140}} {{Sells|Dodoskin Caligae|6,462}} {{Sells|Dodoskin Espadrilles|5,864}} {{Sells|Leather Leggings|8,226}} {{Sells|Dodoskin Pot Helm|6,027}} {{Sells|Leather Pot Helm|14,397}} {{Sells|Hempen Acton|8,611}} {{Sells|Dodoskin Harness|16,156}} {{Sells|Cotton Tabard|15,590}} {{Sells|Cotton Acton|20,567}} {{Sells|Leather Jacket|26,250}} {{Sells|Bronze Mitt Gauntlets|5,654}} {{Sells|Leather Armguards|9,187}} {{Sells|Iron-plated Jackboots|7,862}}",ge-npc-pages
Gautzelin,378266,2010-09-05T02:59:21Z,0,Gautzelin,Hyur,Highlanders,male,,Limsa Lominsa,Limsa Lominsa,Upper Decks,7-7,,,ge-npc-pages
Gauwyn the Gannet,347211,2012-06-10T16:14:40Z,0,Gauwyn the Gannet,Hyur,Midlander,Male,,,"Ul'dah, Gridania","The Coliseum, Acorn Orchard","5-5, 5-5",Instance,,ge-npc-pages
Gegeissa,510853,2012-04-28T19:09:06Z,0,Gegeissa,Lalafell,,Female,,Ul'dah,Ul'dah,Merchant Strip,6-3,,,ge-npc-pages
Gembert,428440,2012-06-01T23:45:31Z,0,Gembert,Hyur,,Male,,Ul'dah,Southern Thanalan,,43-46,,,ge-npc-pages
Genna,502450,2012-05-15T16:33:18Z,0,Genna,Hyur,Midlander,Female,,Gridania,Gridania,,5-2,,,ge-npc-pages
Georjeaux,503325,2012-05-15T15:18:15Z,0,Georjeaux,Elezen,Wildwood Elezen,Male,,Gridania,Gridania,Quiver's Hold,8-5,,,ge-npc-pages
Gerlac,477204,2010-10-21T16:40:43Z,0,Gerlac,Hyur,Highlander,Male,Quartermaster,Ul'dah,Northern Thanalan,Camp Bluefog,13-25,,,ge-npc-pages
Gerland,473998,2010-11-22T22:44:19Z,0,Gerland,Hyur,Midlander,Male,,,Western Thanalan,Ferry Docks Western Thanalan,5-26,,,ge-npc-pages
Gerolt,331952,2012-06-06T21:20:50Z,0,Gerolt,,,,,Gridania,East Shroud,,50-32,,,ge-npc-pages
Gerraldieux,483638,2012-04-22T01:18:31Z,0,Gerraldieux,Elezen,,Male,Merchant,Gridania,Central Shroud,Camp Bentbranch,32-33,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Frumenty|64}} {{Sells|Dawn Drops|2,850}} {{Sells|Throat Drops|7,400}} {{Sells|Blood Drops|413}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Eye Drops|1,463}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3,500}}",ge-npc-pages
Gert,378338,2011-07-18T17:24:51Z,0,Gert,Hyur,Midlander,Female,,Limsa Lominsa,Limsa Lominsa,Ferry Docks Limsa Lominsa,4-5,,,ge-npc-pages
Gerulf,378399,2010-10-02T16:23:32Z,0,Gerulf,Hyur,Midlanders,Male,,Limsa Lominsa,Limsa Lominsa,The Bismarck,7-3,,,ge-npc-pages
Gigirya,378644,2012-05-04T19:47:45Z,0,Gigirya,Lalafell,Plainsfolk,Male,,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Mizzenmast Inn, Upper Decks",7-5,,,ge-npc-pages
Gil-digging Mistress,471301,2010-09-24T16:05:56Z,0,Gil-digging Mistress,Elezen,,Female,,Ul'dah,Ul'dah Opening,Sapphire Avenue Exchange,4-7,Instance,,ge-npc-pages
Gilly,373022,2012-06-20T22:43:20Z,0,Gilly,Chocobo,,Female,Caravan Chocobo,Ul'dah,Western Thanalan,Horizon's Edge,,,,ge-npc-pages
Ginnade,379340,2011-04-26T01:55:24Z,0,Ginnade,Hyur,Midlanders,Female,,Limsa Lominsa,Limsa Lominsa,Coral Tower,5-2,,,ge-npc-pages
Gloiucen,482674,2012-06-01T23:45:39Z,0,Gloiucen,Hyur,Midlander,Female,,Ul'dah,Ul'dah,Sunsilk Tapestries,7-6,,,ge-npc-pages
Glowing Goodwife,379413,2012-05-05T17:52:54Z,0,Glowing Goodwife,Elezen,Wildwood Elezen,Female,,Limsa Lominsa,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Godfrey,241058,2011-10-17T03:02:10Z,0,Godfrey,Hyur,,Male,,,Ul'dah,Merchant Wards,4-4,Cutscene,,ge-npc-pages
Godriquelain (1.x),60032,2011-08-02T23:07:41Z,0,Godriquelain,Elezen,Wildwood Elezen,Male,,,Coerthas Eastern Lowlands,Owl's Nest,62-35,,,ge-npc-pages
Gogofu,491750,2012-04-27T22:16:22Z,0,Gogofu,Lalafell,,Male,,Ul'dah,Ul'dah,Arrzaneth Ossuary,4-5,,,ge-npc-pages
Gogorano,481604,2010-11-08T01:49:12Z,0,Gogorano,Lalafell,Plainsfolk,Male,Repair Merchant,Ul'dah,Ul'dah,,3-6,,,ge-npc-pages
Gogoriyo,290877,2012-05-15T20:42:56Z,0,Gogoriyo,Lalafell,Dunesfolk,Male,Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,"{{Sells|Weathered Gladius|600}} {{Sells|Hempen Singlet|360}} {{Sells|Hempen Chestband|360}} {{Sells|Hempen Trunks|108}} {{Sells|Hempen Loinguard|108}} {{Sells|Copper Ore|72}} {{Sells|Zinc Ore|1,008}}",ge-npc-pages
Gold Helmed Gladiator,322230,2012-06-01T03:42:11Z,0,Gold Helmed Gladiator,Hyur,Highlander,Male,,Ul'dah,Ul'dah,The Coliseum,5-5,Instance,,ge-npc-pages
Goldyve,474823,2011-10-26T19:04:35Z,0,Goldyve,Hyur,Midlanders,Female,Merchant,Gridania,Gridania,The Knot,6-5,,"{{Sells|Ash Mask|11,760}} {{Sells|Leather Eyepatch|34,260}} {{Sells|Moldering Jester's Cap|108,326}}",ge-npc-pages
Gontrant,467710,2010-09-15T22:27:39Z,0,Gontrant,Elezen,,Male,Regional Guildleve Master,Gridania,Gridania,Carline Canopy,6-6,,,ge-npc-pages
Goodife,367033,2012-04-28T01:53:52Z,0,Goodife,Hyur,Midlander,Female,,Ul'dah,Ul'dah,Airship Landing,2-1,,,ge-npc-pages
Gota Jaab,201664,2010-07-22T15:13:52Z,0,Gota Jaab,,,,,,,,,Historical Figure,,ge-npc-pages
Greedy Merchant,472482,2012-06-01T03:26:26Z,0,Greedy Merchant,Lalafell,,Female,,Ul'dah,Ul'dah,"The Hourglass, The Coliseum","4-6, 5-5",Instance,,ge-npc-pages
Gregory,379462,2012-05-04T19:42:12Z,0,Gregory,Hyur,Midlanders,Male,,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Mizzenmast Inn, Upper Decks",7-5,,,ge-npc-pages
Greinfarr,352859,2011-03-06T18:14:44Z,0,Greinfarr,Roegadyn,,Male,,Ul'dah,Ul'dah,,,,,ge-npc-pages
Grifiud,63610,2010-09-20T19:19:37Z,0,Grifiud,Hyur,Midlander,Male,,Ala Mhigo,Eastern Thanalan,Little Ala Mhigo,32-38,,,ge-npc-pages
Grillairmais,179138,2012-05-15T20:02:25Z,0,Grillairmais,Elezen,Wildwood Elezen,Male,Merchant,Gridania,Fieldcraft Den,Market Wards,1-1,,"{{Sells|Weathered Pickaxe|600}} {{Sells|Plumed Bronze Pickaxe|8,512}} {{Sells|Weathered Sledgehammer|480}} {{Sells|Weathered Hatchet|636}} {{Sells|Iron Hatchet|9,540}} {{Sells|Weathered Scythe|504}} {{Sells|Weathered Fishing Rod|660}} {{Sells|Elm Fishing Rod|9,900}} {{Sells|Weathered Gig|468}} {{Sells|Bloodworm|3}}",ge-npc-pages
Grinnaux,409651,2012-06-01T23:50:53Z,0,Grinnaux,Elezen,Wildwood Elezen,Male,,Gridania,Gridania,,,,,ge-npc-pages
Grinning Adventurer,379510,2010-08-25T01:43:38Z,0,Grinning Adventurer,Lalafell,Plainsfolk,Male,,,Limsa Lominsa Opening,,,Instance,,ge-npc-pages
Guencen,245788,2012-04-29T03:13:25Z,0,Guencen,Hyur,,Male,Gladiatorial Combatant,Ul'dah,Ul'dah,The Coliseum,5-5,,,ge-npc-pages
Gugudi,473416,2012-04-21T23:57:41Z,0,Gugudi,Lalafell,Plainsfolk,Female,Merchant,Ul'dah,Ul'dah,Sapphire Avenue Exchange,7-4,,"{{Sells|Minium|210}} {{Sells|Latex|58}} {{Sells|Black Pepper|479}} {{Sells|Dragon Pepper|2,009}} {{Sells|Pixie Plums|806}}",ge-npc-pages
Gugula,502369,2012-05-15T18:34:30Z,0,Gugula,Lalafell,,Female,,Gridania,Gridania,Stillglade Fane,2-1,,,ge-npc-pages
Guguriya,290643,2012-05-15T20:37:08Z,0,Guguriya,Lalafell,Dunesfolk,Male,Repair Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Guiding Star (1.x),444543,2012-06-01T16:43:58Z,0,Guiding Star,Roegadyn,Sea Wolves,Male,,Limsa Lominsa,Eastern La Noscea,Wineport,31-18,,,ge-npc-pages
Guillaunaux (1.x),513104,2012-04-28T20:02:58Z,0,Guillaunaux,Elezen,Wildwood Elezen,Male,,Ul'dah,Ul'dah,Merchant Strip,8-5,,,ge-npc-pages
Guillaurmand de Padellaint,104048,2010-07-22T15:14:15Z,0,Guillaurmand de Padellaint,,,,,,,,,Historical Figure,,ge-npc-pages
Guillestet (1.x),240873,2012-04-28T01:58:40Z,0,Guillestet,Elezen,,Male,,Ul'dah,Ul'dah,Airship Landing,,,,ge-npc-pages
Gunnulf,511297,2012-04-28T02:18:00Z,0,Gunnulf,Hyur,,Male,,Ul'dah,Ul'dah,Platinum Mirage,5-4,,,ge-npc-pages
Guntard,379560,2010-12-25T01:57:36Z,0,Guntard,Hyur,Highlander,Male,,,Western La Noscea,Camp Bald Knoll,6-16,,,ge-npc-pages
Gunzelin,495788,2012-03-14T08:44:14Z,0,Gunzelin,Hyur,Highlander,Male,Merchant,,Gridania,Greatloam Growery,3-3,,{{Sells|Weathered Sun Hat|360}} {{Sells|Rye|43}} {{Sells|Sunset Wheat|43}} {{Sells|Faerie Apple|638}} {{Sells|Oak Branch|5683}},ge-npc-pages
Guolskyf Bhaldwaensyn,169688,2010-07-22T15:14:42Z,0,Guolskyf Bhaldwaensyn,,,Male,,,,,,Historical Figure,,ge-npc-pages
Gurumi Borlumi,240154,2012-05-06T18:30:40Z,0,Gurumi Borlumi,Lalafell,,Male,Mercantile House Merchant,Limsa Lominsa,Lominsan Mercantile House,Merchant Wards,1-1,,{{Sells|Weathered War Axe|840}} {{Sells|Bronze Dagger|4500}} {{Sells|Salt Cod|84}} {{Sells|Fish Soup|6502}} {{Sells|Potion|650}} {{Sells|Blood Drops|413}},ge-npc-pages
Gylbart,510012,2012-05-20T18:10:28Z,0,Gylbart,Hyur,Midlander,Male,,Gridania,South Shroud,Quarrymill,44-47,,,ge-npc-pages
Gyles,469901,2010-09-05T23:40:48Z,0,Gyles,Hyur,Midlander,Male,,Gridania,Gridania,Carline Canopy,6-6,,,ge-npc-pages
H'cidjaa,367314,2012-04-28T01:54:56Z,0,H'cidjaa,Miqo'te,Seekers of the Sun,Female,,Ul'dah,Ul'dah,Airship Landing,2-1,,,ge-npc-pages
H'fudzol,389184,2012-01-25T06:38:57Z,0,H'fudzol,Miqo'te,Seeker of the Sun,Female,Merchant,Gridania,Gridania,,6-4,,{{Sells|Cotton Undersleeves|32760}} {{Sells|Cotton Bodice|32760}} {{Sells|Cotton Halftop|32760}} {{Sells|Cotton Braies|9828}} {{Sells|Cotton Stockings|9828}} {{Sells|Cotton Pantalettes|9828}},ge-npc-pages
H'lahono,379640,2012-02-11T10:28:29Z,0,H'lahono,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Upper Decks,6-3,,,ge-npc-pages
H'rhanbolo,421733,2012-05-24T22:36:28Z,0,H'rhanbolo Oya,Miqo'te,Seekers of the Sun,Female,,,Limsa Lominsa,Lower Decks,5-5,,,ge-npc-pages
Hab,499511,2012-05-20T16:16:03Z,0,Hab,Hyur,Midlander,Male,Gatewarden,Gridania,South Shroud,Tranquil Paths,49-38,,,ge-npc-pages
Habreham,499913,2010-10-11T19:34:32Z,0,Habreham,Hyur,Midlander,Male,,Gridania,Gridania,The Oak Atrium,6-5,,,ge-npc-pages
Hadrian,254829,2012-06-06T16:49:54Z,0,Hadrian,Hyur,Midlander,Male,,Gridania,Central Shroud,Bentbranch,32-34,,,ge-npc-pages
Hahayo,483507,2012-04-29T16:23:24Z,0,Hahayo,Lalafell,,Male,,Ul'dah,Ul'dah,Milvaneth Sacrarium,7-6,,,ge-npc-pages
Hahs Panipahr,380590,2012-04-22T00:49:03Z,0,Hahs Panipahr,Miqo'te,Keeper of the Moon,Female,Merchant,Limsa Lominsa,Eastern La Noscea,Red Rooster Stead,36-25,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Orange Juice|168}} {{Sells|Salt Cod|84}} {{Sells|Eye Drops|1,463}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Throat Drops|7,400}} {{Sells|Dawn Drops|2,850}} {{Sells|Blood Drops|413}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3500}}",ge-npc-pages
Haipo Eipo,30048,2011-07-22T07:50:48Z,0,Haipo Eipo,Lalafell,Plainsfolk,Male,Chocobo Coach,,Western Thanalan,The Coffer & Coffin,9-27,,,ge-npc-pages
Halatali Battlewarden,310740,2012-05-29T01:03:14Z,0,Halatali Battlewarden,Lalafell,Dunesfolk,Male,Battlewarden,Ul'dah,Eastern Thanalan,Halatali,42-28,,,ge-npc-pages
Haldberk,379746,2012-05-05T17:58:38Z,0,Haldberk,Roegadyn,Sea Wolves,Male,,Limsa Lominsa,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Halstein,511215,2012-04-27T22:10:14Z,0,Halstein,Hyur,,Male,Bodyguard,Ul'dah,Ul'dah,Platinum Mirage,5-4,,,ge-npc-pages
Handeloup,409663,2012-06-01T23:50:31Z,0,Handeloup,Elezen,Wildwood Elezen,Male,,Gridania,Gridania,,,,,ge-npc-pages
Hardened Rebel Warrior,302165,2012-05-21T19:00:10Z,0,Hardened Rebel Warrior,Hyur,,Male,,Ala Mhigo,,,,Instance,,ge-npc-pages
Hardil,36442,2012-03-05T06:52:19Z,0,Hardil,Hyur,Highlander,Male,Event NPC,Limsa Lominsa,Limsa Lominsa,,7-6,,,ge-npc-pages
Hasthwab,447179,2012-05-05T18:47:01Z,0,Hasthwab,Hyur,Highlander,Male,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
Hastridie,33621,2012-02-29T05:59:10Z,0,Hastridie,Elezen,Wildwood,Female,Event NPC,,Gridania,,7-6,,,ge-npc-pages
Haurtefert,502966,2012-05-15T16:31:22Z,0,Haurtefert,Elezen,,Male,,Gridania,Gridania,Wailing Barracks,8-2,,,ge-npc-pages
Hawazi Zowazi,485402,2012-04-29T04:09:53Z,0,Hawazi Zowazi,Lalafell,,Male,,Ul'dah,Ul'dah,Eshtaime's Lapidaries,6-6,,,ge-npc-pages
Hawu Bajihri,190766,2012-06-23T01:13:51Z,0,Hawu Bajihri,Miqote,Keepers of the Moon,Female,Merchant,Ul'dah,Eastern Thanalan,Mythril Pit T-8,40-28,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Eye Drops|1,463}} {{Sells|Throat Drops|7,400}} {{Sells|Dawn Drops|2,850}} {{Sells|Blood Drops|413}} {{Sells|Marmot Steak|216}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3,500}}",ge-npc-pages
Hedheue,509950,2012-05-20T18:04:54Z,0,Hedheue,Hyur,Midlanders,Female,Wood Wailer,Gridania,South Shroud,Quarrymill,44-47,,,ge-npc-pages
Hedyn,406159,2012-06-01T23:50:18Z,0,Hedyn,Hyur,Midlander,Male,,,Gridania,Peasants Ward,,Instance,,ge-npc-pages
Hehena,513040,2012-04-28T20:02:13Z,0,Hehena,Lalafell,,Female,,Ul'dah,Ul'dah,Merchant Strip,8-5,,,ge-npc-pages
Heibert,511387,2012-04-27T23:02:48Z,0,Heibert,Hyur,,Male,,Ul'dah,Ul'dah,Platinum Mirage,5-4,,,ge-npc-pages
Helbhanth,321605,2012-06-01T03:00:50Z,0,Helbhanth,Roegadyn,,Male,Wood Wailer,Gridania,,,,Cutscene,,ge-npc-pages
Helena,473516,2012-04-21T23:58:40Z,0,Helena,Hyur,Midlander,Female,Merchant,Ul'dah,Ul'dah,Sapphire Avenue Exchange,7-4,,"{{Sells|Rye Flour|43}} {{Sells|Sticky Rice|638}} {{Sells|Cornmeal|983}} {{Sells|Buffalo Beans|490}} {{Sells|Jade Peas|1,546}} {{Sells|Lalafellin Lentil|360}} {{Sells|Almonds|2,009}} {{Sells|Sunflower Seeds|58}}",ge-npc-pages
Hereward,503055,2010-11-29T04:02:16Z,0,Hereward,Hyur,Midlander,Male,,Gridania,Gridania,Atelier Fen-Yll,7-3,,,ge-npc-pages
Hermance,290509,2012-05-15T20:28:08Z,0,Hermance,Elezen,Wildwood Elezen,Female,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Hersande,512848,2010-09-11T17:21:41Z,0,Hersande,Elezen,,Female,,,Coerthas Western Highlands,The Lance,10-11,,,ge-npc-pages
Hetzkin,447510,2011-12-12T18:25:57Z,0,Hetzkin,Hyur,Highlander,Male,Guild Merchant,Gridania,Gridania,Stillglade Fane,2-1,,,ge-npc-pages
Hewrey,290607,2012-05-15T20:33:50Z,0,Hewrey,Hyur,Midlander,Male,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Hida,500154,2012-05-07T16:56:20Z,0,Hida,Hyur,Midlander,Female,Highwind Skyways Representative,Gridania,Gridania,Airship Landing,6-6,,,ge-npc-pages
