item_jp,item_en_client,client_item_id,item_match_note,seller_npc_jp,seller_npc_en_client,client_npc_id,npc_match_note,seller_city_region,seller_area,x,y,source_price
ストライプドペブル,Marbled Eye,10004201,,彫金師ガガウル,Gagaulu,1400052,,グリダニア,,8,4,"3,780"
ストライプドペブル,Marbled Eye,10004201,,彫金師パミゾロー,Pamisolaux,1200070,,ウルダハ,商業層,6,6,"3,780"
ストローハット,Straw Hat,8012011,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"3,600"
ストローハット,Straw Hat,8012011,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"3,600"
ストローハット,Straw Hat,8012011,,服屋グ・スンブラ,G'sumbla,1900159,,リムサ・ロミンサ,商業区 ローファッション街,,,"3,600"
ストローハット,Straw Hat,8012011,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"3,600"
ストローハット,Straw Hat,8012011,,服屋セブルガ,Seburga,1100103,,グリダニア,辻店区 ローファッション通り,,,"3,600"
ストローハット,Straw Hat,8012011,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"3,600"
ストローハット,Straw Hat,8012011,,服屋フラジョルロア,Frageorloix,1200049,,ウルダハ,旅商区 ローファッション横町,,,"3,600"
ストーンスープ,Stone Soup,3010502,,茶屋キルー,Quiloud,1200011,,ウルダハ,商業層,7,4,"2,029"
スパイクドスチールラブリュス,Spiked Steel Labrys,4040107,,鍛冶師スミドヘームル,Smydhaemr,1600172,,リムサ・ロミンサ,上甲板層,7,7,"133,056"
スパイクナックル,Spiked Knuckles,4020208,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"75,992"
スパタ,Bronze Spatha,4030004,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"7,956"
スパタ,Bronze Spatha,4030004,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,"7,956"
スパタ,Bronze Spatha,4030004,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"7,956"
スパタ,Bronze Spatha,4030004,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,"7,956"
スパタ,Bronze Spatha,4030004,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"7,956"
スパタ,Bronze Spatha,4030004,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,"7,956"
スパタ,Bronze Spatha,4030004,,武器商ザギルスヴェルド,Zagylswerd,1600254,,ウルダハ,商業層,4,5,"7,956"
スパタ,Bronze Spatha,4030004,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,"7,956"
スピナッチ,Cieldalaes Spinach,3011301,,調理師ヨッシー,Jossy,1100144,,リムサ・ロミンサ,上甲板層,7,3,599
スピニングホイール,Maple Spinning Wheel,6061005,,裁縫師エオジリー,Eosilie,1300037,,リムサ・ロミンサ,下甲板層,6,5,"16,896"
スピニングホイール,Maple Spinning Wheel,6061005,,裁縫師フアニヌ,Foinine,1300039,,グリダニア,,7,4,"16,896"
スピニングホイール,Maple Spinning Wheel,6061005,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"16,896"
セスタス,Dodoskin Cesti,4020108,,武器商ザギルスヴェルド,Zagylswerd,1600254,,ウルダハ,商業層,4,5,"43,776"
ソルトコッド,Salt Cod,3010102,,貿易商グルミ・ボルルミ,Gurumi Borlumi,1400181,,リムサ・ロミンサ,リムサ・ロミンサ交易商会,,,84
ソルトコッド,Salt Cod,3010102,,酒保商人サンガイヴ,Sungyve,1100108,,ラノシア,ビアデッドロック,25,29,84
ソルトコッド,Salt Cod,3010102,,酒保商人ヒヒヤジャ,Hihiyaja,1400190,,ラノシア,スカルバレー,15,18,84
ソルトコッド,Salt Cod,3010102,,酒保商人ダウイッド,Dauid,1000083,,ラノシア,バルドノール,6,16,84
ソルトコッド,Salt Cod,3010102,,酒保商人ダニェル,Danyell,1000082,,ラノシア,ブラッドショア,36,20,84
ソルトコッド,Salt Cod,3010102,,酒保商人アイルファ,Aylufa,1100051,,ラノシア,アイアンレイク,22,7,84
ソルトコッド,Salt Cod,3010102,,酒保商人ハス・パニパー,Hahs Panipahr,1900253,,ラノシア,レッドルースター農場,36,25,84
ソルトコッド,Salt Cod,3010102,,酒保商人パパワズ,Papawazu,1400191,,ラノシア,ハーフストーン入植地,7,20,84
ソルトコッド,Salt Cod,3010102,,貿易商ゼリア,Zelia,1300096,,グリダニア,,7,4,84
ソルトコッド,Salt Cod,3010102,,貿易商ワ・ジメイ,W'jhimei,1900209,,グリダニア,リムサ・ロミンサ交易商会,,,84
ソルトコッド,Salt Cod,3010102,,貿易商ファブルレー,Fabrellet,1200099,,ウルダハ,商業層,6,4,84
ソルトコッド,Salt Cod,3010102,,貿易商ダイビング・イーグル,Diving Eagle,1600319,,ウルダハ,リムサ・ロミンサ交易商会,,,84
ソーダ水,Effervescent Water,10009205,,錬金術師ズズデス,Zuzudesu,1400035,,リムサ・ロミンサ,下甲板層,6,5,179
ソーダ水,Effervescent Water,10009205,,錬金術師ムムコ,Mumuko,1500079,,グリダニア,,8,3,179
ソーダ水,Effervescent Water,10009205,,錬金術師ジェミミ,Jemimi,1500095,,ウルダハ,政庁層,5,6,179
ダイアマイトウェブ,Diremite Web,10005306,,裁縫師ノルベットー,Norbettaux,1200067,,ウルダハ,商業層,7,6,"1,050"
ダイアマイトの腱,Diremite Sinew,10007510,,革細工師アーナルド,Arnald,1000037,,リムサ・ロミンサ,下甲板層,6,5,"1,987"
ダイアマイトの腱,Diremite Sinew,10007510,,革細工師スペールフェダル,Spaerfedar,1600176,,グリダニア,,7,3,"1,987"
ダイアマイトの腱,Diremite Sinew,10007510,,革細工師エルギヴァ,Elgiva,1100063,,ウルダハ,商業層,6,4,"1,987"
タイガーコッド,Tiger Cod,3011205,,魚商ホラスフィス,Holasfhis,1600272,,リムサ・ロミンサ,上甲板層,7,6,67
タイム,Thyme,3011514,,生薬屋ロドゥリック,Roderic,1200118,,グリダニア,,6,5,"2,009"
タイム,Thyme,3011514,,貿易商ファブルレー,Fabrellet,1200099,,ウルダハ,商業層,6,4,"2,009"
ダガー,Bronze Dagger,4030110,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"2,700"
ダガー,Bronze Dagger,4030110,,武器商ケリッヒ,Kerrich,1000154,,リムサ・ロミンサ,上甲板層,7,6,"2,700"
ダガー,Bronze Dagger,4030110,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,"2,700"
ダガー,Bronze Dagger,4030110,,貿易商グルミ・ボルルミ,Gurumi Borlumi,1400181,,リムサ・ロミンサ,リムサ・ロミンサ交易商会,,,"2,700"
ダガー,Bronze Dagger,4030110,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"2,700"
ダガー,Bronze Dagger,4030110,,貿易商ゼリア,Zelia,1300096,,グリダニア,,7,4,"2,700"
ダガー,Bronze Dagger,4030110,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,"2,700"
ダガー,Bronze Dagger,4030110,,貿易商ワ・ジメイ,W'jhimei,1900209,,グリダニア,リムサ・ロミンサ交易商会,,,"2,700"
ダガー,Bronze Dagger,4030110,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"2,700"
ダガー,Bronze Dagger,4030110,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,"2,700"
ダガー,Bronze Dagger,4030110,,貿易商ダイビング・イーグル,Diving Eagle,1600319,,ウルダハ,リムサ・ロミンサ交易商会,,,"2,700"
ダックビル,Sheepskin Duckbills,8080220,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,312
ダックビル,Sheepskin Duckbills,8080220,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,312
ダックビル,Sheepskin Duckbills,8080220,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,312
ダックビル,Sheepskin Duckbills,8080220,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,312
ダックビル,Sheepskin Duckbills,8080220,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,312
ダックビル,Sheepskin Duckbills,8080220,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,312
ダックビル,Sheepskin Duckbills,8080220,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,312
ダックビル,Sheepskin Duckbills,8080220,,靴屋ア・ニミウィリ,A'nimuili,1900005,,グリダニア,,7,4,312
ダックビル,Sheepskin Duckbills,8080220,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,312
ダックビル,Sheepskin Duckbills,8080220,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,312
ダックビル,Sheepskin Duckbills,8080220,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,312
ダックビル,Sheepskin Duckbills,8080220,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,312
ダックビルDX,Padded Sheepskin Duckbills,8080224,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"28,392"
ダックビルDX,Padded Sheepskin Duckbills,8080224,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"28,392"
ダックビルDX,Padded Sheepskin Duckbills,8080224,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"28,392"
ダックビルDX,Padded Sheepskin Duckbills,8080224,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"28,392"
ダックビルDX,Padded Sheepskin Duckbills,8080224,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,"28,392"
ダブレットベスト,Hempen Doublet Vest,8031224,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,服屋グ・スンブラ,G'sumbla,1900159,,リムサ・ロミンサ,商業区 ローファッション街,,,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,服屋セブルガ,Seburga,1100103,,グリダニア,辻店区 ローファッション通り,,,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"11,016"
ダブレットベスト,Hempen Doublet Vest,8031224,,服屋フラジョルロア,Frageorloix,1200049,,ウルダハ,旅商区 ローファッション横町,,,"11,016"
ダルマティカ,Hempen Dalmatica,8030420,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,780
ダルマティカ,Hempen Dalmatica,8030420,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,780
ダルマティカ,Hempen Dalmatica,8030420,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,780
ダルマティカ,Hempen Dalmatica,8030420,,服屋グ・スンブラ,G'sumbla,1900159,,リムサ・ロミンサ,商業区 ローファッション街,,,780
ダルマティカ,Hempen Dalmatica,8030420,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,780
ダルマティカ,Hempen Dalmatica,8030420,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,780
ダルマティカ,Hempen Dalmatica,8030420,,服屋セブルガ,Seburga,1100103,,グリダニア,辻店区 ローファッション通り,,,780
ダルマティカ,Hempen Dalmatica,8030420,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,780
ダルマティカ,Hempen Dalmatica,8030420,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,780
ダルマティカ,Hempen Dalmatica,8030420,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,780
ダルマティカ,Hempen Dalmatica,8030420,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,780
ダルマティカ,Hempen Dalmatica,8030420,,道具商カンプラン,Quimperain,1200217,,ウルダハ,政庁層,5,6,780
ダルマティカ,Hempen Dalmatica,8030420,,服屋フラジョルロア,Frageorloix,1200049,,ウルダハ,旅商区 ローファッション横町,,,780
ダークマターＧ１,Grade 1 Dark Matter,10013001,,用具商ペ・ンドロボ,P'ndolobo,1900002,,リムサ・ロミンサ,下甲板層,5,5,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,用具商ハンフリー,Humphrey,1000139,,グリダニア,,7,4,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,用具商タタロガ,Tataroga,1400030,,ウルダハ,商業層,7,4,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人サンガイヴ,Sungyve,1100108,,ラノシア,ビアデッドロック,25,29,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ヒヒヤジャ,Hihiyaja,1400190,,ラノシア,スカルバレー,15,18,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ダウイッド,Dauid,1000083,,ラノシア,バルドノール,6,16,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ダニェル,Danyell,1000082,,ラノシア,ブラッドショア,36,20,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人アイルファ,Aylufa,1100051,,ラノシア,アイアンレイク,22,7,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ハス・パニパー,Hahs Panipahr,1900253,,ラノシア,レッドルースター農場,36,25,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人パパワズ,Papawazu,1400191,,ラノシア,ハーフストーン入植地,7,20,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ン・カナゴ,N'canago,1900098,,クルザス,ドラゴンヘッド,39,18,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人フォークス,Fawkes,1000107,,クルザス,クルケッドフォーク,48,9,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人フォルガード,,,no-client-npc,クルザス,フィールド・オブ・グローリー,52,29,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ポポナグ,Poponagu,1400194,,クルザス,エバーレイクス,35,33,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人シンノヴ,Synnove,1100109,,クルザス,リバーズミート,19,19,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ジェラルジュ,Gerraldieux,1200051,,黒衣森,ベントブランチ,33,32,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ゼッヘクレフ,Zehkrepf,1600259,,黒衣森,ナインアイビー,48,29,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人マエヌ,Maenne,1300196,,黒衣森,エメラルドモス,20,20,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ノルレズ,Norlaise,1300197,,黒衣森,クリムゾンバーク,15,32,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人エドウィン,Edwyn,1000096,,黒衣森,トランキルパス,38,49,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ライ・カータポ,Raih Kaatapoh,1900262,,黒衣森,パスカロン監視所,35,43,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ユジャジャ,Yujaja,1500164,,黒衣森,ホスソーン家の山塞,50,32,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ベネディクト,Benedict,1000047,,ザナラーン,ブラックブラッシュ,27,26,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ロジュダンレル,Logedanrel,1200208,,ザナラーン,ドライボーン,39,25,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ヴィシュトスン,Wistsunn,1600231,,ザナラーン,ホライズンエッジ,13,29,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人モントルガン,Montorgains,1200210,,ザナラーン,ブルーフォグ,25,13,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ヴントヒムル,Wunthyml,1600232,,ザナラーン,ブロークンウォーター,43,40,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ウララ,Ulala,1500163,,ザナラーン,旅亭コッファー＆コフィン」,9,27,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ハウ・バジリ,Hawu Bajihri,1900258,,ザナラーン,8号霊銀試掘場,40,28,50
ダークマターＧ１,Grade 1 Dark Matter,10013001,,酒保商人ゼゼラギ,Zezeragi,1400195,,モードゥナ,ブリトルバーク,17,20,50
